REGION,YEAR,WEEK,%UNWEIGHTED ILI,tempmax,tempmin,temp,humidity,precip,windspeedmean,solarradiation,uvindex
Vermont,2020,32,0.767342,82.27142857,60.15714286,72.75714286,69.94285714,0.047142857,4.528571429,209.8142857,8.142857143
Vermont,2020,33,0.577717,75.12857143,57.28571429,66.91428571,77.02857143,0.218714286,5.542857143,185.8857143,7.142857143
Vermont,2020,34,0.785261,82.27142857,58.67142857,70.04285714,77.01428571,0.067428571,2.971428571,229.1,8.714285714
Vermont,2020,35,0.627549,73.18571429,53.4,62.55714286,81.15714286,0.077285714,3.257142857,186.9285714,7.285714286
Vermont,2020,36,0.679392,72.34285714,53.67142857,61.72857143,79.7,0.140714286,4.771428571,161.9142857,6.428571429
Vermont,2020,37,0.613893,69.64285714,52.64285714,61.77142857,72.9,0.032714286,6.557142857,152.9,6.285714286
Vermont,2020,38,0.595798,73.8,49.35714286,61.61428571,75.62857143,0.000714286,5.271428571,188.3857143,7.285714286
Vermont,2020,39,0.597907,62.98571429,41.31428571,52,69.3,0.005428571,6.085714286,163.5857143,6.285714286
Vermont,2020,40,0.819441,68.05714286,39.15714286,52.64285714,73.31428571,0.004285714,3.785714286,165.5571429,6.714285714
Vermont,2020,41,0.770952,65.64285714,52.77142857,58.72857143,80.92857143,0.544,6.542857143,73.92857143,3.285714286
Vermont,2020,42,0.746454,59.74285714,40.17142857,50.41428571,71.11428571,0.266857143,7.614285714,102.1142857,4.714285714
Vermont,2020,43,1.02891,56.44285714,36.24285714,46.74285714,77.75714286,0.240142857,5.871428571,105.9,4.571428571
Vermont,2020,44,0.869565,59.01428571,41.84285714,51.17142857,83.82857143,0.059,6.542857143,51.4,2.571428571
Vermont,2020,45,1.42379,41.82857143,28.11428571,35.04285714,80.51428571,0.084,4.642857143,62.01428571,3
Vermont,2020,46,1.2008,51.68571429,31.25714286,41.42857143,69.28571429,0.038428571,7.557142857,64.6,3.428571429
Vermont,2020,47,1.5507,59.08571429,35.08571429,46.38571429,78,0.010142857,4.271428571,59.97142857,2.857142857
Vermont,2020,48,1.40845,41.55714286,25,34.17142857,66.82857143,0.121857143,8.4,36.71428571,1.857142857
Vermont,2020,49,0.698174,37.67142857,25.87142857,32.38571429,87.22857143,0.167857143,4.871428571,26.77142857,1.571428571
Vermont,2020,50,0.586601,45.72857143,29.52857143,37.78571429,78.07142857,0.218428571,6.885714286,36.41428571,2.285714286
Vermont,2020,51,1.14555,31.28571429,23.61428571,27.02857143,84.97142857,0.011285714,7.1,28.92857143,1.285714286
Vermont,2020,52,0.912548,24.95714286,10.01428571,17.54285714,77.07142857,0.087428571,4.7,26.07142857,1.285714286
Vermont,2020,53,1.12743,38.25714286,25.2,32.11428571,81.71428571,0.203714286,8.085714286,28.5,1.428571429
Vermont,2021,1,0.904977,32.78571429,18.71428571,25.48571429,74.8,0.086428571,6.714285714,26.3,1.142857143
Vermont,2021,2,0.683371,26.45714286,19.87142857,23.3,85.92857143,0.015857143,5.014285714,27.8,1.714285714
Vermont,2021,3,0.541057,29.92857143,21.4,25.97142857,86.17142857,0.144285714,2.757142857,26.51428571,1.571428571
Vermont,2021,4,0.729927,25.41428571,10.81428571,18.92857143,86.37142857,0.030857143,5.957142857,15.15714286,0.428571429
Vermont,2021,5,0.733578,17.57142857,3.285714286,11.4,79.64285714,0.011285714,6.771428571,29.68571429,1.857142857
Vermont,2021,6,0.633641,26.15714286,8.628571429,18.2,81.62857143,0.056142857,5.685714286,52.81428571,3.142857143
Vermont,2021,7,0.506706,17.48571429,-0.9,9.014285714,71.35714286,0.011714286,4.542857143,58.25714286,3.142857143
Vermont,2021,8,0.470173,24.94285714,11.7,18.51428571,76.1,0.091714286,4.028571429,52.1,2
Vermont,2021,9,0.522552,37.38571429,16.45714286,27.21428571,68.94285714,0.019,6.842857143,81.3,3.857142857
Vermont,2021,10,0.600209,28.11428571,11.51428571,20.65714286,66.14285714,0.020428571,10.92857143,98.78571429,4
Vermont,2021,11,0.354052,41.67142857,18.92857143,31.41428571,58.15714286,0.001714286,7.957142857,163.3,6.285714286
Vermont,2021,12,0.453212,34.94285714,12.74285714,24.37142857,59.17142857,0.015,7.4,159.9714286,5.714285714
Vermont,2021,13,0.488732,59.68571429,30.6,44.78571429,62.62857143,0.043285714,5.257142857,166.5142857,6.428571429
Vermont,2021,14,0.452489,44.87142857,25.1,34.8,69.74285714,0.141142857,9.428571429,122.6,4.571428571
Vermont,2021,15,0.61745,62.31428571,36.45714286,49.32857143,57.38571429,0,6.2,219.5285714,7.857142857
Vermont,2021,16,0.339071,55.44285714,37.1,46.48571429,75.47142857,0.171285714,4.328571429,122.2571429,4.714285714
Vermont,2021,17,0.552486,50,31.97142857,40.82857143,67.5,0.067714286,7.271428571,142.7571429,5.714285714
Vermont,2021,18,0.634196,53.55714286,36.5,44.67142857,73.11428571,0.267,6.971428571,118.0285714,4.857142857
Vermont,2021,19,0.537634,54.45714286,40,47.82857143,67.54285714,0.089,5.671428571,143.5571429,5
Vermont,2021,20,0.414634,61.52857143,38.6,51.27142857,58.28571429,0.019142857,5.271428571,252.8142857,8.285714286
Vermont,2021,21,0.493675,78.57142857,49.82857143,64.9,58.08571429,0.002857143,3.814285714,263.3285714,9
Vermont,2021,22,0.655022,70.84285714,46.87142857,59.88571429,59.7,0.081428571,6.014285714,231.5571429,8
Vermont,2021,23,0.501253,70.6,49.75714286,60.61428571,73.1,0.091,3.928571429,178.5857143,6.428571429
Vermont,2021,24,0.753405,79.21428571,59.35714286,70.28571429,61.22857143,0.010142857,4.328571429,244.1714286,7.857142857
Vermont,2021,25,0.660611,74.55714286,52,64.05714286,61.82857143,0.052142857,5.8,254.1714286,8.428571429
Vermont,2021,26,0.520833,78.01428571,54.78571429,66.91428571,66.32857143,0.048571429,6.628571429,221.2571429,7.571428571
Vermont,2021,27,0.695187,78.38571429,67.28571429,73.05714286,73.21428571,0.196428571,5.471428571,163.3571429,5.714285714
Vermont,2021,28,0.687104,74.62857143,56.9,65.67142857,77.41428571,0.170571429,4.828571429,174.1571429,6.428571429
Vermont,2021,29,0.672405,77.12857143,62.28571429,69.82857143,77.5,0.123714286,4.814285714,169.5285714,6.142857143
Vermont,2021,30,0.815439,74.05714286,57.18571429,65.11428571,79.34285714,0.284285714,3.471428571,159.5571429,6
Vermont,2021,31,1.02721,74.27142857,55.8,64.38571429,74.1,0.167142857,4.914285714,180.6714286,8.142857143
Vermont,2021,32,1.18627,76.85714286,54.75714286,65.75714286,74.14285714,0.233428571,3.057142857,201.4428571,7.571428571
Vermont,2021,33,0.970649,84.7,66.61428571,75.1,75.82857143,0.160857143,5.014285714,204.4428571,7.857142857
Vermont,2021,34,1.4065,77.44285714,61.6,68.58571429,80.88571429,0.224285714,2.842857143,171.3428571,6.285714286
Vermont,2021,35,0.725275,81.05714286,64.97142857,72.11428571,75.07142857,0.000285714,3.971428571,177.2714286,7.428571429
Vermont,2021,36,1.1486,71.57142857,56.68571429,63.95714286,75.5,0.022714286,5.957142857,160.4142857,6.428571429
Vermont,2021,37,1.09709,71.45714286,52.74285714,62.24285714,79.15714286,0.103428571,5.414285714,142.2142857,5.857142857
Vermont,2021,38,1.01498,73.98571429,55.71428571,64.3,76.24285714,0.185428571,5.6,125.6285714,5.571428571
Vermont,2021,39,0.879567,73.3,53.92857143,62.8,75.38571429,0.080428571,6.957142857,134.6,6.142857143
Vermont,2021,40,1.12666,59.41428571,45.31428571,52.84285714,80.84285714,0.044428571,4.242857143,74.48571429,3.571428571
Vermont,2021,41,0.946548,64.84285714,50.8,56.77142857,83.38571429,0.037857143,2.842857143,83.61428571,4
Vermont,2021,42,0.930321,71.1,53.62857143,60.94285714,81.67142857,0.135857143,3.728571429,76.01428571,3.714285714
Vermont,2021,43,0.9328,55.82857143,41.67142857,48.55714286,77.48571429,0.077714286,5.442857143,70.7,3.857142857
Vermont,2021,44,1.03306,52.1,36.87142857,43.2,79.95714286,0.157142857,3.371428571,66.02857143,3
Vermont,2021,45,1.2418,47.25714286,32.47142857,39.02857143,74.64285714,0.195428571,4.042857143,83.18571429,4.428571429
Vermont,2021,46,1.28423,53.28571429,30.41428571,41.47142857,76.24285714,0.220571429,3.785714286,66,3.428571429
Vermont,2021,47,1.20797,43.21428571,30.61428571,36.91428571,73.1,0.096571429,5.714285714,49.74285714,2.857142857
Vermont,2021,48,1.15473,36.72857143,25.08571429,30.84285714,72.37142857,0.048714286,6.714285714,37.62857143,1.857142857
Vermont,2021,49,1.34271,34.9,16.91428571,26.64285714,72.77142857,0.019428571,5.371428571,33.72857143,1.857142857
Vermont,2021,50,1.26664,36.47142857,22.11428571,29.62857143,74.88571429,0.108285714,6.128571429,22.21428571,1.285714286
Vermont,2021,51,1.40812,47.37142857,28.8,38.17142857,58.42857143,0.086571429,8.014285714,45.2,2.857142857
Vermont,2021,52,1.25677,29.84285714,13.54285714,22.42857143,71.14285714,0.024571429,5.371428571,24.72857143,1.571428571
Vermont,2022,1,1.58573,35.6,27.35714286,31.68571429,85.74285714,0.013571429,3.385714286,14.65714286,0.714285714
Vermont,2022,2,1.13636,27.87142857,11.7,20.08571429,74.04285714,0.021571429,5.528571429,16.1,0.857142857
Vermont,2022,3,0.720721,25.04285714,4.642857143,15.04285714,61.68571429,0.008,7.942857143,42.78571429,2.428571429
Vermont,2022,4,0.841424,26.64285714,-6.8,10.08571429,64.4,0.096285714,5.1,32.45714286,2.142857143
Vermont,2022,5,0.765306,19.95714286,-0.342857143,11.17142857,62.65714286,0.005714286,5.842857143,61.72857143,3.571428571
Vermont,2022,6,0.534474,27.04285714,7.671428571,17.88571429,68.57142857,0.170714286,7.171428571,60.51428571,3.428571429
Vermont,2022,7,0.408816,38.65714286,19.35714286,30.07142857,63.88571429,0.004428571,7.085714286,59.35714286,3.142857143
Vermont,2022,8,0.480171,31.31428571,8.628571429,19.47142857,63.54285714,0.069285714,8.928571429,70,3.285714286
Vermont,2022,9,0.504414,34.64285714,12.55714286,25.41428571,60.58571429,0.101285714,7.471428571,77.8,3.571428571
Vermont,2022,10,0.618789,28.11428571,7.214285714,19.15714286,59.28571429,0.02,7.485714286,92.98571429,4
Vermont,2022,11,0.598151,46.54285714,25.7,35.68571429,63.78571429,0.099571429,7.928571429,81.6,3.857142857
Vermont,2022,12,0.73554,49.44285714,31.47142857,39.67142857,68.02857143,0.041571429,5.214285714,103.7428571,4.714285714
Vermont,2022,13,0.628117,45.71428571,32.47142857,39.08571429,64.15714286,0.049428571,7.557142857,120.9,5
Vermont,2022,14,1.36054,40.47142857,23.15714286,32.2,63.21428571,0.061571429,9.442857143,140.9714286,6.142857143
Vermont,2022,15,1.31839,51.65714286,32.47142857,41.42857143,65.65714286,0.169,5.528571429,152.1142857,5.857142857
Vermont,2022,16,0.972222,55.92857143,37.2,46.12857143,66.84285714,0.118285714,5.871428571,131.1428571,5.142857143
Vermont,2022,17,0.673043,50.41428571,31.7,41.52857143,57.48571429,0.135571429,8.542857143,184.2428571,7.714285714
Vermont,2022,18,0.819818,54.65714286,37.15714286,45.94285714,48,0.041285714,9.242857143,180.2571429,6.714285714
Vermont,2022,19,0.680404,59.34285714,39.22857143,49.42857143,60.01428571,0.022285714,5.271428571,197.5285714,6.571428571
Vermont,2022,20,0.711188,79.18571429,42.51428571,62.47142857,43.44285714,0.007428571,3.928571429,300.4,9.142857143
Vermont,2022,21,0.450938,71.38571429,51.32857143,60.28571429,71.17142857,0.217571429,6.542857143,192.0571429,7.571428571
Vermont,2022,22,0.520021,73.88571429,51.41428571,63.04285714,62.84285714,0.015714286,6.371428571,274.3857143,8
Vermont,2022,23,0.656261,73.07142857,54.15714286,63.84285714,67.5,0.073571429,4.4,194.3857143,7.142857143
Vermont,2022,24,0.750469,71.24285714,51.91428571,61.77142857,64.21428571,0.137,5.385714286,260.9428571,8
Vermont,2022,25,0.494673,74.44285714,55.87142857,65.11428571,65.7,0.046714286,7.814285714,264.5428571,8.285714286
Vermont,2022,26,0.409696,73.98571429,52.4,63.11428571,62.85714286,0.006,6.971428571,284.9571429,7.714285714
Vermont,2022,27,0.370175,80,58.3,70.01428571,61.71428571,0.087,5.414285714,259.5714286,9.428571429
Vermont,2022,28,0.266223,74.81428571,53.05714286,64.4,66.7,0.060571429,4.257142857,246.4857143,7.714285714
Vermont,2022,29,0.433553,80.1,55.95714286,68.18571429,61.58571429,0.022142857,4.414285714,314.0714286,9.142857143
Vermont,2022,30,0.310138,86.12857143,63.74285714,75.01428571,66.17142857,0.210428571,4.857142857,242.1,8.285714286
Vermont,2022,31,0.409437,80.67142857,58.65714286,70.32857143,67.47142857,0.132428571,4.9,216.6,8
Vermont,2022,32,0.27482,83.45714286,61.72857143,73,70,0.009857143,3.657142857,214.2285714,7.142857143
Vermont,2022,33,0.497678,78.4,61.61428571,69.82857143,72.11428571,0.043,4.471428571,177.0142857,7.285714286
Vermont,2022,34,0.524679,80.07142857,55,66.2,67.94285714,0.089857143,3.071428571,201.4714286,8
Vermont,2022,35,0.47384,78.01428571,61.5,69.44285714,73.61428571,0.074,4.157142857,134.5142857,6.571428571
Vermont,2022,36,0.503119,78.27142857,55.47142857,66.85714286,69.1,0.071428571,4.857142857,194.2428571,7.857142857
Vermont,2022,37,0.684411,74.6,57.22857143,64.22857143,79.22857143,0.097428571,1.714285714,140.6857143,5.714285714
Vermont,2022,38,0.786132,70.52857143,53.18571429,61.31428571,71.91428571,0.108428571,4.471428571,134.4428571,5.428571429
Vermont,2022,39,0.860861,64.17142857,49.4,56.54285714,78.97142857,0.371285714,6.442857143,82.24285714,4
Vermont,2022,40,0.876897,61.41428571,43.71428571,51.75714286,76.57142857,0.058142857,3.242857143,102.7285714,5.714285714
Vermont,2022,41,0.52279,63.48571429,38.95714286,49,67.32857143,0.018571429,3.228571429,136.2285714,6.142857143
Vermont,2022,42,0.823913,60.54285714,39.18571429,48.7,74.18571429,0.226285714,4.585714286,91.42857143,3.857142857
Vermont,2022,43,1.08007,57.55714286,34.77142857,45.81428571,64.77142857,0.017,4.014285714,104.3571429,4.857142857
Vermont,2022,44,1.15859,63.78571429,42.68571429,51.77142857,72.81428571,0.019285714,3.871428571,99.85714286,3.857142857
Vermont,2022,45,1.58263,66.51428571,38.32857143,52.42857143,61.05714286,0.001571429,4.528571429,95.05714286,4.285714286
Vermont,2022,46,1.29083,64.21428571,43.01428571,53.77142857,56.62857143,0.148571429,8.2,68.31428571,3.285714286
Vermont,2022,47,2.21533,36.84285714,26.48571429,32.32857143,66.21428571,0.070285714,5.885714286,37.1,1.571428571
Vermont,2022,48,2.62866,39.57142857,22.65714286,31.45714286,62.64285714,0.003,6.714285714,53.08571429,3.142857143
Vermont,2022,49,4.30243,42.8,30.07142857,36.14285714,66.92857143,0.211857143,7.785714286,29.91428571,1.714285714
Vermont,2022,50,4.54803,41.51428571,28.82857143,34.84285714,66.11428571,0.051285714,6.971428571,37.28571429,2
Vermont,2022,51,7.35488,32.68571429,21.37142857,27.75714286,69.05714286,0.116142857,5.442857143,33.72857143,2
Vermont,2022,52,3.47796,31.22857143,17.47142857,25.31428571,71.5,0.155142857,5.557142857,6.885714286,0.428571429
Vermont,2023,1,2.43452,38.85714286,24.74285714,31.31428571,64.32857143,0.001142857,5.457142857,24.45714286,1.714285714
Vermont,2023,2,1.38462,41.01428571,31.91428571,36.65714286,77.37142857,0.075142857,3.914285714,18.71428571,1
Vermont,2023,3,0.825611,32.14285714,18.14285714,25.28571429,69.3,0.097142857,5.142857143,39.47142857,2.142857143
Vermont,2023,4,0.796675,33.12857143,25.54285714,29.22857143,71.67142857,0.041285714,4.714285714,37.58571429,1.857142857
Vermont,2023,5,0.632794,33.9,22.77142857,28.81428571,72.11428571,0.077142857,5.357142857,9.528571429,0.285714286
Vermont,2023,6,0.785615,27.72857143,6.171428571,15.97142857,54.84285714,0.004428571,7.371428571,39.25714286,2.285714286
Vermont,2023,7,0.699056,40.48571429,21.9,32.04285714,59.81428571,0.054142857,7.4,53.75714286,2.714285714
Vermont,2023,8,0.814089,43.3,19.87142857,31.54285714,68.04285714,0.021714286,5.257142857,82.78571429,4.285714286
Vermont,2023,9,0.780966,30.48571429,15.24285714,22.81428571,69.41428571,0.054,6.742857143,61.17142857,2.714285714
Vermont,2023,10,0.562984,31.54285714,18.84285714,25.62857143,74.42857143,0.100142857,5.628571429,53.37142857,2.285714286
Vermont,2023,11,0.587479,34.2,22.77142857,27.98571429,69.07142857,0.000428571,8,109.9285714,4.714285714
Vermont,2023,12,0.739437,37.75714286,26.22857143,32.11428571,73.57142857,0.073571429,6.628571429,54.24285714,1.857142857
Vermont,2023,13,0.654288,40.6,24.85714286,32.62857143,64.8,0.037,6.785714286,116.8,5.571428571
Vermont,2023,14,0.595991,42.34285714,24.52857143,33.67142857,64.51428571,0.066142857,6.7,141.3,6
Vermont,2023,15,0.522149,46.17142857,27.98571429,36.2,58.97142857,0.034428571,8.114285714,150.3857143,5.857142857
Vermont,2023,16,0.414007,68.14285714,36.68571429,53.44285714,45.14285714,0,5.757142857,245.8857143,8
Vermont,2023,17,0.55991,56.9,39.75714286,47.98571429,66.31428571,0.037,8.057142857,151.8142857,5.857142857
Vermont,2023,18,0.443498,52.97142857,37.21428571,44.65714286,74.12857143,0.259142857,4.128571429,138.4571429,5.714285714
Vermont,2023,19,0.510025,54.6,39.27142857,47.32857143,75.18571429,0.148,5.271428571,133.9714286,5.428571429
Vermont,2023,20,0.462304,66.95714286,41.11428571,55.85714286,48.8,0.001857143,6.828571429,285.7714286,9.285714286
Vermont,2023,21,0.363951,61.94285714,36.48571429,50.85714286,52.51428571,0.032857143,7.871428571,242.2285714,8.142857143
Vermont,2023,22,0.378137,67.05714286,39.5,53.67142857,64.37142857,0.038428571,5.171428571,244,8.428571429
Vermont,2023,23,0.294883,80.54285714,50.18571429,65.74285714,55.97142857,0.041857143,4.071428571,281.9142857,9
Vermont,2023,24,0.37024,60.57142857,46.48571429,53.17142857,78.25714286,0.088714286,4.785714286,153.8714286,5.857142857
Vermont,2023,25,0.469974,71.72857143,54.84285714,62.47142857,78.34285714,0.314142857,3.514285714,176.0571429,6.714285714
Vermont,2023,26,0.332336,73.57142857,53.65714286,64.05714286,72.91428571,0.017428571,3.685714286,228.7285714,7.714285714
Vermont,2023,27,0.384763,77.15714286,62.04285714,68.6,82.27142857,0.139,4.528571429,158.2285714,6.714285714
Vermont,2023,28,0.398482,82.2,63.28571429,71.18571429,81.42857143,0.177857143,2.785714286,200.8857143,8
Vermont,2023,29,0.46225,79.71428571,61.7,69.6,81.94285714,0.929428571,3.6,192.9857143,8
Vermont,2023,30,0.285551,78.02857143,61.02857143,68.72857143,79.1,0.216571429,3.714285714,183.2142857,8.285714286
Vermont,2023,31,0.315457,80.04285714,59.15714286,69.27142857,78.14285714,0.184142857,3.542857143,204.7142857,8.428571429
Vermont,2023,32,0.322764,69.98571429,51.81428571,60.98571429,75.35714286,0.063428571,5.142857143,181.0142857,7.571428571
Vermont,2023,33,0.436102,75.02857143,57.04285714,65.71428571,76.92857143,0.164428571,5.528571429,178.0285714,7.571428571
Vermont,2023,34,0.308345,72.37142857,59.6,65.12857143,82.71428571,0.251857143,4.685714286,130.6285714,6
Vermont,2023,35,0.211376,73.32857143,53.17142857,62.78571429,76.72857143,0.079714286,4.328571429,185.7428571,6.714285714
Vermont,2023,36,0.516224,73.45714286,53.61428571,62.31428571,78.98571429,0.235571429,4.671428571,178.2714286,8.142857143
Vermont,2023,37,0.173377,82.37142857,62.84285714,70.81428571,80.5,0.184857143,2.642857143,182.5428571,8.142857143
Vermont,2023,38,0.538358,68.44285714,56.04285714,61.64285714,81.77142857,0.101142857,3.8,107.3857143,4.857142857
Vermont,2023,39,0.663027,65,48.34285714,55.7,81.02857143,0.075142857,3.414285714,142.9142857,5.857142857
Vermont,2023,40,0.597882,66.12857143,45.2,53.38571429,80.75714286,0,1,119.4142857,5.285714286
Vermont,2023,41,0.633009,75.48571429,50.5,62.04285714,76.52857143,0.135285714,4.657142857,107.1714286,5.285714286
Vermont,2023,42,0.858034,55.22857143,42.65714286,48.25714286,73.64285714,0.061714286,5.7,70.12857143,4.571428571
Vermont,2023,43,0.748013,54.15714286,45.62857143,49.88571429,82.51428571,0.187428571,4.828571429,44.92857143,2.285714286
Vermont,2023,44,0.762979,59.97142857,42.54285714,51.78571429,78.85714286,0.021142857,4.628571429,46.32857143,3.142857143
Vermont,2023,45,0.91638,44.37142857,31.32857143,37.7,69.58571429,0.051428571,4.628571429,54.32857143,3.285714286
Vermont,2023,46,0.971548,42.11428571,29.42857143,36.1,74.77142857,0.016857143,7.157142857,35.21428571,1.857142857
Vermont,2023,47,0.928972,43.98571429,24.71428571,34.01428571,75.9,0.046571429,4.642857143,50.87142857,3
Vermont,2023,48,1.13314,35.78571429,21.31428571,28.7,70.91428571,0.031857143,6.142857143,48.67142857,3.285714286
